number,timeSent,sourceIP,destIP,protocol,length,info,danger
52836,814.405404,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=4440, ID=94bd) [Reassembled in #52905]",yes
52837,814.4054359,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=25160, ID=1fb6) [Reassembled in #52869]",yes
52838,814.4054365,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=26640, ID=1fb6) [Reassembled in #52869]",yes
52839,814.4054369,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=28120, ID=1fb6) [Reassembled in #52869]",yes
52840,814.4054407,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=29600, ID=1fb6) [Reassembled in #52869]",yes
52841,814.4054476,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=5920, ID=94bd) [Reassembled in #52905]",yes
52842,814.4054476,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=7400, ID=94bd) [Reassembled in #52905]",yes
52843,814.405455,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=31080, ID=1fb6) [Reassembled in #52869]",yes
52844,814.4054553,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=32560, ID=1fb6) [Reassembled in #52869]",yes
52845,814.4054581,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=34040, ID=1fb6) [Reassembled in #52869]",yes
52846,814.4054911,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=8880, ID=94bd) [Reassembled in #52905]",yes
52847,814.4054911,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=10360, ID=94bd) [Reassembled in #52905]",yes
52848,814.4054911,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=11840, ID=94bd) [Reassembled in #52905]",yes
52849,814.4055062,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=35520, ID=1fb6) [Reassembled in #52869]",yes
52850,814.4055066,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=37000, ID=1fb6) [Reassembled in #52869]",yes
52851,814.4055069,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=38480, ID=1fb6) [Reassembled in #52869]",yes
52852,814.4055072,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=39960, ID=1fb6) [Reassembled in #52869]",yes
52853,814.4055074,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=41440, ID=1fb6) [Reassembled in #52869]",yes
52854,814.4055076,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=42920, ID=1fb6) [Reassembled in #52869]",yes
52855,814.4055105,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=44400, ID=1fb6) [Reassembled in #52869]",yes
52856,814.4055742,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=45880, ID=1fb6) [Reassembled in #52869]",yes
52857,814.4055751,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=47360, ID=1fb6) [Reassembled in #52869]",yes
52858,814.4055754,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=48840, ID=1fb6) [Reassembled in #52869]",yes
52859,814.4055757,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=50320, ID=1fb6) [Reassembled in #52869]",yes
52860,814.4055759,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=51800, ID=1fb6) [Reassembled in #52869]",yes
52861,814.4055761,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=53280, ID=1fb6) [Reassembled in #52869]",yes
52862,814.4055763,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=54760, ID=1fb6) [Reassembled in #52869]",yes
52863,814.4055765,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=56240, ID=1fb6) [Reassembled in #52869]",yes
52864,814.4055769,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=57720, ID=1fb6) [Reassembled in #52869]",yes
52865,814.4055772,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=59200, ID=1fb6) [Reassembled in #52869]",yes
52866,814.4055774,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=60680, ID=1fb6) [Reassembled in #52869]",yes
52867,814.4055776,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=62160, ID=1fb6) [Reassembled in #52869]",yes
52868,814.4055778,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=63640, ID=1fb6) [Reassembled in #52869]",yes
52869,814.405578,192.168.1.129,192.168.1.141,ICMP,422,"Echo (ping) reply    id=0x0001, seq=517/1282, ttl=64 (request in 52815)",no
52870,814.4055879,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=13320, ID=94bd) [Reassembled in #52905]",yes
52871,814.4055879,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=14800, ID=94bd) [Reassembled in #52905]",yes
52872,814.4055879,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=16280, ID=94bd) [Reassembled in #52905]",yes
52873,814.4056328,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=17760, ID=94bd) [Reassembled in #52905]",yes
52874,814.4056329,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=19240, ID=94bd) [Reassembled in #52905]",yes
52875,814.4056329,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=20720, ID=94bd) [Reassembled in #52905]",yes
52876,814.4056329,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=22200, ID=94bd) [Reassembled in #52905]",yes
52877,814.4057281,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=23680, ID=94bd) [Reassembled in #52905]",yes
52878,814.4057282,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=25160, ID=94bd) [Reassembled in #52905]",yes
52879,814.4057282,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=26640, ID=94bd) [Reassembled in #52905]",yes
52880,814.4057282,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=28120, ID=94bd) [Reassembled in #52905]",yes
52881,814.4057282,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=29600, ID=94bd) [Reassembled in #52905]",yes
52882,814.4057282,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=31080, ID=94bd) [Reassembled in #52905]",yes
52883,814.4057283,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=32560, ID=94bd) [Reassembled in #52905]",yes
52884,814.4057283,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=34040, ID=94bd) [Reassembled in #52905]",yes
52885,814.4057357,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=35520, ID=94bd) [Reassembled in #52905]",yes
52886,814.4057357,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=37000, ID=94bd) [Reassembled in #52905]",yes
52887,814.4057357,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=38480, ID=94bd) [Reassembled in #52905]",yes
52888,814.4058014,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=39960, ID=94bd) [Reassembled in #52905]",yes
52889,814.4058014,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=41440, ID=94bd) [Reassembled in #52905]",yes
52890,814.4058015,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=42920, ID=94bd) [Reassembled in #52905]",yes
52891,814.4058015,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=44400, ID=94bd) [Reassembled in #52905]",yes
52892,814.4058015,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=45880, ID=94bd) [Reassembled in #52905]",yes
52893,814.4058015,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=47360, ID=94bd) [Reassembled in #52905]",yes
52894,814.4058015,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=48840, ID=94bd) [Reassembled in #52905]",yes
52895,814.4058016,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=50320, ID=94bd) [Reassembled in #52905]",yes
52896,814.4058167,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=51800, ID=94bd) [Reassembled in #52905]",yes
52897,814.4058168,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=53280, ID=94bd) [Reassembled in #52905]",yes
52898,814.4058726,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=54760, ID=94bd) [Reassembled in #52905]",yes
52899,814.4058726,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=56240, ID=94bd) [Reassembled in #52905]",yes
52900,814.4058726,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=57720, ID=94bd) [Reassembled in #52905]",yes
52901,814.4058726,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=59200, ID=94bd) [Reassembled in #52905]",yes
52902,814.4058727,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=60680, ID=94bd) [Reassembled in #52905]",yes
52903,814.4058925,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=62160, ID=94bd) [Reassembled in #52905]",yes
52904,814.4058925,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=63640, ID=94bd) [Reassembled in #52905]",yes
52905,814.4058925,192.168.1.129,192.168.1.141,ICMP,422,"Echo (ping) reply    id=0x0001, seq=517/1282, ttl=64",no
52959,815.4080303,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=0, ID=9bbc) [Reassembled in #53003]",yes
52960,815.4080304,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=1480, ID=9bbc) [Reassembled in #53003]",yes
52961,815.4080304,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=2960, ID=9bbc) [Reassembled in #53003]",yes
52962,815.4080304,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=4440, ID=9bbc) [Reassembled in #53003]",yes
52963,815.4080304,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=5920, ID=9bbc) [Reassembled in #53003]",yes
52964,815.4080305,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=7400, ID=9bbc) [Reassembled in #53003]",yes
52965,815.4080305,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=8880, ID=9bbc) [Reassembled in #53003]",yes
52966,815.4080305,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=10360, ID=9bbc) [Reassembled in #53003]",yes
52967,815.4080449,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=11840, ID=9bbc) [Reassembled in #53003]",yes
52968,815.4080449,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=13320, ID=9bbc) [Reassembled in #53003]",yes
52969,815.4080449,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=14800, ID=9bbc) [Reassembled in #53003]",yes
52970,815.408045,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=16280, ID=9bbc) [Reassembled in #53003]",yes
52971,815.408045,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=17760, ID=9bbc) [Reassembled in #53003]",yes
52972,815.408045,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=19240, ID=9bbc) [Reassembled in #53003]",yes
52973,815.408045,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=20720, ID=9bbc) [Reassembled in #53003]",yes
52974,815.4080451,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=22200, ID=9bbc) [Reassembled in #53003]",yes
52975,815.4080593,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=23680, ID=9bbc) [Reassembled in #53003]",yes
52976,815.4080593,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=25160, ID=9bbc) [Reassembled in #53003]",yes
52977,815.4080594,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=26640, ID=9bbc) [Reassembled in #53003]",yes
52978,815.4080594,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=28120, ID=9bbc) [Reassembled in #53003]",yes
52979,815.4080594,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=29600, ID=9bbc) [Reassembled in #53003]",yes
52980,815.4080595,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=31080, ID=9bbc) [Reassembled in #53003]",yes
52981,815.4080595,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=32560, ID=9bbc) [Reassembled in #53003]",yes
52982,815.4080595,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=34040, ID=9bbc) [Reassembled in #53003]",yes
52983,815.4080654,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=35520, ID=9bbc) [Reassembled in #53003]",yes
52984,815.4080654,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=37000, ID=9bbc) [Reassembled in #53003]",yes
52985,815.4080654,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=38480, ID=9bbc) [Reassembled in #53003]",yes
52986,815.4080655,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=39960, ID=9bbc) [Reassembled in #53003]",yes
52987,815.4080655,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=41440, ID=9bbc) [Reassembled in #53003]",yes
52988,815.4080655,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=42920, ID=9bbc) [Reassembled in #53003]",yes
52989,815.4080655,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=44400, ID=9bbc) [Reassembled in #53003]",yes
52990,815.4080656,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=45880, ID=9bbc) [Reassembled in #53003]",yes
52991,815.4080765,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=47360, ID=9bbc) [Reassembled in #53003]",yes
52992,815.4080765,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=48840, ID=9bbc) [Reassembled in #53003]",yes
52993,815.4080766,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=50320, ID=9bbc) [Reassembled in #53003]",yes
52994,815.4080766,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=51800, ID=9bbc) [Reassembled in #53003]",yes
52995,815.4080766,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=53280, ID=9bbc) [Reassembled in #53003]",yes
52996,815.4080766,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=54760, ID=9bbc) [Reassembled in #53003]",yes
52997,815.4080767,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=56240, ID=9bbc) [Reassembled in #53003]",yes
52998,815.4080767,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=57720, ID=9bbc) [Reassembled in #53003]",yes
52999,815.4080853,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=59200, ID=9bbc) [Reassembled in #53003]",yes
53000,815.4080853,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=60680, ID=9bbc) [Reassembled in #53003]",yes
53001,815.4080853,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=62160, ID=9bbc) [Reassembled in #53003]",yes
53002,815.4080853,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=63640, ID=9bbc) [Reassembled in #53003]",yes
53003,815.4080854,192.168.1.141,192.168.1.129,ICMP,422,"Echo (ping) request  id=0x0001, seq=518/1538, ttl=128 (reply in 53068)",no
53004,815.4081327,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=0, ID=2003) [Reassembled in #53068]",yes
53005,815.4081412,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=1480, ID=2003) [Reassembled in #53068]",yes
53006,815.4081447,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=2960, ID=2003) [Reassembled in #53068]",yes
53007,815.4081486,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=4440, ID=2003) [Reassembled in #53068]",yes
53008,815.4081519,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=5920, ID=2003) [Reassembled in #53068]",yes
53009,815.4081552,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=7400, ID=2003) [Reassembled in #53068]",yes
53010,815.4081584,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=8880, ID=2003) [Reassembled in #53068]",yes
53011,815.4081616,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=10360, ID=2003) [Reassembled in #53068]",yes
53012,815.4081648,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=11840, ID=2003) [Reassembled in #53068]",yes
53013,815.4081679,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=13320, ID=2003) [Reassembled in #53068]",yes
53014,815.4081714,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=14800, ID=2003) [Reassembled in #53068]",yes
53015,815.4081747,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=16280, ID=2003) [Reassembled in #53068]",yes
53016,815.4081778,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=17760, ID=2003) [Reassembled in #53068]",yes
53017,815.4081816,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=19240, ID=2003) [Reassembled in #53068]",yes
53018,815.4081856,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=20720, ID=2003) [Reassembled in #53068]",yes
53019,815.4081889,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=22200, ID=2003) [Reassembled in #53068]",yes
53020,815.4081926,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=23680, ID=2003) [Reassembled in #53068]",yes
53021,815.4081965,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=25160, ID=2003) [Reassembled in #53068]",yes
53022,815.4082698,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=0, ID=9597) [Reassembled in #53093]",yes
53023,815.4082698,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=1480, ID=9597) [Reassembled in #53093]",yes
53024,815.4082699,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=2960, ID=9597) [Reassembled in #53093]",yes
53025,815.4082699,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=4440, ID=9597) [Reassembled in #53093]",yes
53026,815.4082699,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=5920, ID=9597) [Reassembled in #53093]",yes
53027,815.40827,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=7400, ID=9597) [Reassembled in #53093]",yes
53028,815.40827,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=8880, ID=9597) [Reassembled in #53093]",yes
53029,815.40827,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=10360, ID=9597) [Reassembled in #53093]",yes
53030,815.4082789,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=11840, ID=9597) [Reassembled in #53093]",yes
53031,815.4083088,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=26640, ID=2003) [Reassembled in #53068]",yes
